"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"1220","Shot Chart Detail",21401126,277,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,20,"Made Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,23.3,13.45,1,"made",1,3
"1221","Shot Chart Detail",21401126,280,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,39,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,3.2,21.15,1,"missed",0,2
"1222","Shot Chart Detail",21401126,303,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,6,57,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-14.1,21.95,1,"made",1,2
"1223","Shot Chart Detail",21401126,331,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,14,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-1.8,14.05,1,"missed",0,2
"1224","Shot Chart Detail",21401126,452,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,5,25,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,6.4,30.65,1,"made",1,3
"1225","Shot Chart Detail",21401126,463,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,3,56,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,20.3,21.95,1,"missed",0,3
"1226","Shot Chart Detail",21401126,489,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,1,48,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.1,27.75,1,"made",1,3
"1227","Shot Chart Detail",21401126,493,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,1,25,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.1,28.25,1,"missed",0,3
"1228","Shot Chart Detail",21401126,501,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,1,0,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,20.6,19.75,1,"missed",0,3
"1229","Shot Chart Detail",21401126,511,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,16,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,4.8,7.85,1,"missed",0,2
"1230","Shot Chart Detail",21401126,517,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,8,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,22.8,16.25,1,"made",1,3
"1231","Shot Chart Detail",21401142,5,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,11,23,"Made Shot","Driving Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4.7,5.85,1,"made",1,2
"1232","Shot Chart Detail",21401142,16,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,27,"Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,4.5,17.35,1,"missed",0,2
"1233","Shot Chart Detail",21401142,22,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,44,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.5,5.25,1,"made",1,2
"1234","Shot Chart Detail",21401142,47,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,29,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.6,5.85,1,"made",1,3
"1235","Shot Chart Detail",21401142,63,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,20,"Missed Shot","Fadeaway Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,11.9,28.85,1,"missed",0,3
"1236","Shot Chart Detail",21401142,118,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,27,"Missed Shot","Driving Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,0.6,9.65,1,"missed",0,2
"1237","Shot Chart Detail",21401142,272,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,28,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-16.9,23.05,1,"missed",0,3
"1238","Shot Chart Detail",21401142,276,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,12,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.1,5.25,1,"made",1,2
"1239","Shot Chart Detail",21401142,379,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,5,"Missed Shot","Driving Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,5.6,5.65,1,"missed",0,2
"1240","Shot Chart Detail",21401142,382,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,48,"Missed Shot","Driving Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-2.4,7.45,1,"missed",0,2
"1241","Shot Chart Detail",21401142,451,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,3,9,"Missed Shot","Driving Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-1.3,10.45,1,"missed",0,2
"1242","Shot Chart Detail",21401142,481,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,50,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,9.5,27.75,1,"missed",0,3
"1243","Shot Chart Detail",21401150,19,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,40,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",18,-17.1,11.55,1,"missed",0,2
"1244","Shot Chart Detail",21401150,33,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,8,25,"Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4,5.85,1,"made",1,2
"1245","Shot Chart Detail",21401150,46,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,55,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.3,5.35,1,"missed",0,2
"1246","Shot Chart Detail",21401150,93,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,36,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,17.3,23.55,1,"missed",0,3
"1247","Shot Chart Detail",21401150,107,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,1,28,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,9.2,28.55,1,"made",1,3
"1248","Shot Chart Detail",21401150,181,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,6,10,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,2.1,29.85,1,"made",1,3
"1249","Shot Chart Detail",21401150,189,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,55,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.6,6.45,1,"made",1,2
"1250","Shot Chart Detail",21401150,197,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,29,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,1.7,24.25,1,"missed",0,2
"1251","Shot Chart Detail",21401150,211,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,26,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-6,29.45,1,"missed",0,3
"1252","Shot Chart Detail",21401150,257,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,12,"Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-24.2,4.45,1,"made",1,3
"1253","Shot Chart Detail",21401150,259,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,40,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",20,2.8,25.85,1,"made",1,2
"1254","Shot Chart Detail",21401150,261,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,7,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,8.4,28.35,1,"made",1,3
"1255","Shot Chart Detail",21401150,264,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,44,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.6,5.35,1,"made",1,2
"1256","Shot Chart Detail",21401150,266,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,17,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,2.6,30.45,1,"made",1,3
"1257","Shot Chart Detail",21401150,277,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,6,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,6.1,31.25,1,"missed",0,3
"1258","Shot Chart Detail",21401150,339,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,1,33,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,16.5,28.75,1,"missed",0,3
"1259","Shot Chart Detail",21401150,356,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,0,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",40,-20.2,40.55,1,"missed",0,3
"1260","Shot Chart Detail",21401156,21,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,35,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",23,9.4,26.85,1,"missed",0,2
"1261","Shot Chart Detail",21401156,51,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,17,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",22,12.9,23.55,1,"made",1,2
"1262","Shot Chart Detail",21401156,53,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,50,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,12.2,16.85,1,"missed",0,2
"1263","Shot Chart Detail",21401156,83,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,23,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"1264","Shot Chart Detail",21401156,126,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,2,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.4,26.55,1,"made",1,3
"1265","Shot Chart Detail",21401156,197,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,17,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-1,20.35,1,"missed",0,2
"1266","Shot Chart Detail",21401156,222,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,5,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,2.1,30.75,1,"made",1,3
"1267","Shot Chart Detail",21401156,227,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,1,25,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,9.1,29.95,1,"made",1,3
"1268","Shot Chart Detail",21401156,242,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,6,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.7,26.15,1,"made",1,3
"1269","Shot Chart Detail",21401156,249,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,11,38,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.9,6.15,1,"missed",0,2
"1270","Shot Chart Detail",21401156,265,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,35,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-16.6,23.85,1,"missed",0,3
"1271","Shot Chart Detail",21401156,288,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,34,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.45,1,"missed",0,2
"1272","Shot Chart Detail",21401156,325,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,8,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,-3.4,33.95,1,"missed",0,3
"1273","Shot Chart Detail",21401156,442,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,38,"Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,3.9,14.35,1,"made",1,2
"1274","Shot Chart Detail",21401156,460,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,3,4,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,4.75,1,"made",1,2
"1275","Shot Chart Detail",21401156,496,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,35,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-12.5,30.75,1,"made",1,3
"1276","Shot Chart Detail",21401156,515,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,10,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-2.7,13.25,1,"missed",0,2
"1277","Shot Chart Detail",21401156,524,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,0,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,14.6,29.35,1,"missed",0,3
"1278","Shot Chart Detail",21401174,12,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,43,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-10.9,29.85,1,"made",1,3
"1279","Shot Chart Detail",21401174,15,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,20,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-19.3,25.85,1,"made",1,3
"1280","Shot Chart Detail",21401174,22,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,2,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-5.2,30.45,1,"missed",0,3
"1281","Shot Chart Detail",21401174,40,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,36,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,12.5,28.55,1,"made",1,3
"1282","Shot Chart Detail",21401174,50,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,49,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-19,24.65,1,"missed",0,3
"1283","Shot Chart Detail",21401174,74,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,22,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-11.7,28.85,1,"missed",0,3
"1284","Shot Chart Detail",21401174,77,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,50,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,5.85,1,"made",1,2
"1285","Shot Chart Detail",21401174,98,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,38,"Missed Shot","Pullup Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.3,10.75,1,"missed",0,3
"1286","Shot Chart Detail",21401174,107,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,3,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-1.5,30.65,1,"made",1,3
"1287","Shot Chart Detail",21401174,198,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,28,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-12.7,29.85,1,"made",1,3
"1288","Shot Chart Detail",21401174,205,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,43,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.4,21.65,1,"made",1,3
"1289","Shot Chart Detail",21401174,238,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,5,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.7,7.45,1,"made",1,2
"1290","Shot Chart Detail",21401174,262,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,10,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,6.45,1,"made",1,2
"1291","Shot Chart Detail",21401174,280,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,29,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,6.65,1,"missed",0,3
"1292","Shot Chart Detail",21401174,289,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,6,16,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.8,6.75,1,"made",1,2
"1293","Shot Chart Detail",21401174,296,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,34,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.2,7.55,1,"missed",0,2
"1294","Shot Chart Detail",21401174,385,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,6,57,"Made Shot","Running Bank shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,9.4,12.75,1,"made",1,2
"1295","Shot Chart Detail",21401174,401,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,5,17,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,13.8,27.95,1,"made",1,3
"1296","Shot Chart Detail",21401174,404,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,40,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,13.6,18.15,1,"made",1,2
"1297","Shot Chart Detail",21401174,409,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,3,59,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,6.15,1,"made",1,2
"1298","Shot Chart Detail",21401174,435,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,1,11,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",18,17.3,10.85,1,"made",1,2
"1299","Shot Chart Detail",21401174,440,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,54,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.5,6.95,1,"made",1,2
"1300","Shot Chart Detail",21401174,442,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,33,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,13.2,30.15,1,"made",1,3
"1301","Shot Chart Detail",21401192,5,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,11,16,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,7.7,29.45,1,"made",1,3
"1302","Shot Chart Detail",21401192,7,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,55,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-9.2,31.85,1,"missed",0,3
"1303","Shot Chart Detail",21401192,54,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,25,"Made Shot","Pullup Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,7.85,1,"made",1,3
"1304","Shot Chart Detail",21401192,83,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,58,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",22,2.1,28.05,1,"missed",0,2
"1305","Shot Chart Detail",21401192,98,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,32,"Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-2.3,9.65,1,"missed",0,2
"1306","Shot Chart Detail",21401192,100,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,26,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-20.2,19.75,1,"made",1,3
