"","group_set","player1","player2","player3","player4","player5","group_name","team_id","team_abbreviation","gp","w","l","w_pct","min","off_rating","def_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","pace","pie","group_quantity"
"633","Lineups","203932 "," 202699 "," 203506 "," 203901 "," 202696","Gordon,Aaron - Harris,Tobias - Oladipo,Victor - Payton,Elfrid - Vucevic,Nikola","1610612753","ORL","14","3","11","0.214","86","96","102.4","-6.5","0.574","1.77","16.3","0.311","0.792","0.533","0.128","0.446","0.464","96.21","0.447",5
"634","Lineups","201942 "," 101161 "," 201949 "," 200768 "," 202685","DeRozan,DeMar - Johnson,Amir - Johnson,James - Lowry,Kyle - Valanciunas,Jonas","1610612761","TOR","12","7","5","0.583","85","96.5","85.6","10.9","0.508","1.03","15.1","0.257","0.699","0.49","0.193","0.489","0.523","94.84","0.553",5
"635","Lineups","202681 "," 2544 "," 201567 "," 2760 "," 203079","Irving,Kyrie - James,LeBron - Love,Kevin - Varejao,Anderson - Waiters,Dion","1610612739","CLE","16","11","5","0.688","84","101.1","110.5","-9.4","0.672","1.13","18.9","0.217","0.72","0.479","0.225","0.549","0.585","95.01","0.445",5
"636","Lineups","201956 "," 202326 "," 200752 "," 203492 "," 203463","Casspi,Omri - Cousins,DeMarcus - Gay,Rudy - McCallum,Ray - McLemore,Ben","1610612758","SAC","11","5","6","0.455","83","104","110.4","-6.4","0.574","1.56","16.5","0.238","0.743","0.481","0.141","0.487","0.538","101.54","0.469",5
"637","Lineups","203095 "," 101112 "," 202699 "," 203124 "," 203506","Fournier,Evan - Frye,Channing - Harris,Tobias - O'Quinn,Kyle - Oladipo,Victor","1610612753","ORL","13","4","9","0.308","83","116.5","100.7","15.8","0.52","1.86","18.5","0.203","0.8","0.527","0.132","0.599","0.617","91.88","0.548",5
"638","Lineups","201942 "," 200768 "," 202335 "," 202685 "," 101150","DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas - Williams,Lou","1610612761","TOR","25","17","8","0.68","81","95.8","99.2","-3.4","0.534","1.63","13.9","0.207","0.725","0.455","0.11","0.418","0.482","100.17","0.468",5
"639","Lineups","101161 "," 200768 "," 203082 "," 202685 "," 202349","Johnson,Amir - Lowry,Kyle - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis","1610612761","TOR","14","8","6","0.571","81","117.7","120.4","-2.8","0.589","2.53","20","0.175","0.766","0.472","0.105","0.577","0.611","96.22","0.489",5
"640","Lineups","201571 "," 2406 "," 203083 "," 201973 "," 201975","Augustin,D.J. - Butler,Caron - Drummond,Andre - Jerebko,Jonas - Meeks,Jodie","1610612765","DET","14","9","5","0.643","80","113","106.8","6.2","0.662","2.14","20.7","0.229","0.794","0.496","0.134","0.558","0.584","94.52","0.539",5
"641","Lineups","203504 "," 202324 "," 203497 "," 202330 "," 202407","Burke,Trey - Favors,Derrick - Gobert,Rudy - Hayward,Gordon - Millsap,Elijah","1610612762","UTA","22","12","10","0.545","80","104.5","93.5","11","0.448","1","12.8","0.338","0.788","0.555","0.17","0.496","0.53","95.5","0.558",5
"642","Lineups","203476 "," 203498 "," 203952 "," 2590 "," 201152","Dieng,Gorgui - Muhammad,Shabazz - Wiggins,Andrew - Williams,Mo - Young,Thaddeus","1610612750","MIN","11","0","11","0","80","113.9","103.7","10.3","0.62","1.63","18.3","0.39","0.766","0.56","0.163","0.524","0.56","98.08","0.563",5
"643","Lineups","203957 "," 202324 "," 202330 "," 204060 "," 202683","Exum,Dante - Favors,Derrick - Hayward,Gordon - Ingles,Joe - Kanter,Enes","1610612762","UTA","12","3","9","0.25","79","113.9","98.6","15.4","0.493","2","17.6","0.224","0.791","0.528","0.116","0.561","0.586","88.2","0.589",5
"644","Lineups","201143 "," 2594 "," 203471 "," 203118 "," 200757","Horford,Al - Korver,Kyle - Schroder,Dennis - Scott,Mike - Sefolosha,Thabo","1610612737","ATL","23","19","4","0.826","79","123.5","81.5","42","0.803","3.8","25.6","0.222","0.7","0.49","0.099","0.597","0.622","91.43","0.736",5
"645","Lineups","202681 "," 201567 "," 202697 "," 2747 "," 202684","Irving,Kyrie - Love,Kevin - Shumpert,Iman - Smith,J.R. - Thompson,Tristan","1610612739","CLE","26","24","2","0.923","78","103.2","100.1","3.2","0.519","1.42","13","0.37","0.679","0.527","0.126","0.418","0.481","94.36","0.518",5
"646","Lineups","202329 "," 200826 "," 2734 "," 1717 "," 201148","Aminu,Al-Farouq - Barea,Jose Juan - Harris,Devin - Nowitzki,Dirk - Wright,Brandan","1610612742","DAL","16","11","5","0.688","77","127.7","101.7","26","0.625","3.85","22.6","0.306","0.72","0.533","0.086","0.586","0.614","94.59","0.652",5
"647","Lineups","202329 "," 2199 "," 101145 "," 2734 "," 202718","Aminu,Al-Farouq - Chandler,Tyson - Ellis,Monta - Harris,Devin - Parsons,Chandler","1610612742","DAL","26","16","10","0.615","77","113.8","90.8","22.9","0.588","2.35","17.7","0.254","0.671","0.473","0.101","0.531","0.565","103.25","0.666",5
"648","Lineups","101187 "," 708 "," 101127 "," 2207 "," 203486","Anderson,Alan - Garnett,Kevin - Jack,Jarrett - Johnson,Joe - Plumlee,Mason","1610612751","BKN","12","4","8","0.333","77","99.6","96","3.7","0.661","2.05","19.8","0.138","0.742","0.433","0.128","0.512","0.534","91.13","0.549",5
"649","Lineups","201147 "," 201935 "," 203093 "," 2746 "," 1891","Brewer,Corey - Harden,James - Jones,Terrence - Smith,Josh - Terry,Jason","1610612745","HOU","21","15","6","0.714","77","109.4","86.1","23.4","0.582","1.56","17.5","0.179","0.722","0.49","0.146","0.543","0.592","106.22","0.701",5
"650","Lineups","201954 "," 202326 "," 200752 "," 203463 "," 202682","Collison,Darren - Cousins,DeMarcus - Gay,Rudy - McLemore,Ben - Williams,Derrick","1610612758","SAC","18","7","11","0.389","77","116","111.7","4.2","0.609","1.18","18.6","0.176","0.743","0.504","0.204","0.607","0.681","101.78","0.527",5
"651","Lineups","201579 "," 203524 "," 101139 "," 201228 "," 2561","Hibbert,Roy - Hill,Solomon - Miles,CJ - Watson,CJ - West,David","1610612754","IND","19","7","12","0.368","75","107.9","99.2","8.7","0.606","1.6","19.2","0.323","0.737","0.551","0.169","0.53","0.559","95.84","0.563",5
"652","Lineups","202329 "," 200826 "," 2734 "," 1717 "," 2405","Aminu,Al-Farouq - Barea,Jose Juan - Harris,Devin - Nowitzki,Dirk - Stoudemire,Amar'e","1610612742","DAL","11","6","5","0.545","74","112","128.8","-16.8","0.492","1.76","16.3","0.25","0.732","0.491","0.121","0.533","0.572","88.73","0.451",5
"653","Lineups","201573 "," 201162 "," 203089 "," 201564 "," 203114","Bayless,Jerryd - Dudley,Jared - Henson,John - Mayo,O.J. - Middleton,Khris","1610612749","MIL","20","16","4","0.8","74","104.2","86","18.2","0.81","1.42","22.8","0.096","0.747","0.48","0.214","0.594","0.636","100.34","0.669",5
"654","Lineups","203382 "," 201158 "," 2564 "," 1938 "," 202709","Baynes,Aron - Belinelli,Marco - Diaw,Boris - Ginobili,Manu - Joseph,Cory","1610612759","SAS","17","12","5","0.706","74","104.5","91.7","12.8","0.583","1.35","17.4","0.22","0.863","0.576","0.17","0.538","0.571","97.78","0.573",5
"655","Lineups","201942 "," 101161 "," 200768 "," 202335 "," 101150","DeRozan,DeMar - Johnson,Amir - Lowry,Kyle - Patterson,Patrick - Williams,Lou","1610612761","TOR","19","12","7","0.632","74","113.1","108.8","4.4","0.429","1.71","11.9","0.338","0.597","0.471","0.09","0.474","0.534","98.92","0.516",5
"656","Lineups","203544 "," 203145 "," 201960 "," 200794 "," 201952","Antic,Pero - Bazemore,Kent - Carroll,DeMarre - Millsap,Paul - Teague,Jeff","1610612737","ATL","28","21","7","0.75","73","93.7","100.2","-6.5","0.468","1.05","11.8","0.149","0.766","0.435","0.137","0.425","0.501","102.3","0.433",5
"657","Lineups","201583 "," 203076 "," 201936 "," 201569 "," 202347","Anderson,Ryan - Davis,Anthony - Evans,Tyreke - Gordon,Eric - Pondexter,Quincy","1610612740","NOP","16","9","7","0.563","72","120.5","118.5","2","0.563","2.12","18.1","0.224","0.656","0.451","0.113","0.575","0.619","96.18","0.513",5
"658","Lineups","2772 "," 204028 "," 201935 "," 202700 "," 1891","Ariza,Trevor - Black,Tarik - Harden,James - Motiejunas,Donatas - Terry,Jason","1610612745","HOU","12","8","4","0.667","72","118","96","22","0.563","1.24","17.8","0.35","0.778","0.583","0.199","0.6","0.624","97.81","0.586",5
"659","Lineups","202344 "," 203504 "," 203497 "," 202330 "," 202407","Booker,Trevor - Burke,Trey - Gobert,Rudy - Hayward,Gordon - Millsap,Elijah","1610612762","UTA","25","15","10","0.6","72","118.3","96.9","21.4","0.5","1.38","15.7","0.367","0.852","0.612","0.157","0.55","0.587","90.52","0.594",5
"660","Lineups","2571 "," 2738 "," 101135 "," 2733 "," 201578","Barbosa,Leandro - Iguodala,Andre - Lee,David - Livingston,Shaun - Speights,Marreese","1610612744","GSW","13","10","3","0.769","71","114.7","88.3","26.4","0.672","1.88","22.2","0.288","0.723","0.53","0.168","0.577","0.612","99.72","0.654",5
"661","Lineups","101138 "," 202340 "," 203109 "," 202323 "," 203092","Bass,Brandon - Bradley,Avery - Crowder,Jae - Turner,Evan - Zeller,Tyler","1610612738","BOS","15","6","9","0.4","71","97.5","97.5","0","0.636","1.46","17.9","0.356","0.714","0.559","0.172","0.451","0.498","95.46","0.529",5
"662","Lineups","203078 "," 2400 "," 101162 "," 1718 "," 202322","Beal,Bradley - Gooden,Drew - Gortat,Marcin - Pierce,Paul - Wall,John","1610612764","WAS","13","12","1","0.923","71","107.6","94","13.6","0.517","2.38","17.1","0.242","0.71","0.489","0.096","0.516","0.53","93.09","0.585",5
"663","Lineups","201978 "," 203476 "," 203952 "," 2590 "," 201152","Budinger,Chase - Dieng,Gorgui - Wiggins,Andrew - Williams,Mo - Young,Thaddeus","1610612750","MIN","12","2","10","0.167","71","95.8","104","-8.2","0.643","1.38","18.3","0.227","0.643","0.441","0.178","0.468","0.518","97.81","0.494",5
"664","Lineups","101138 "," 202340 "," 203935 "," 203096 "," 202323","Bass,Brandon - Bradley,Avery - Smart,Marcus - Sullinger,Jared - Turner,Evan","1610612738","BOS","16","9","7","0.563","70","96.9","110.4","-13.5","0.706","2","19.3","0.197","0.833","0.515","0.131","0.472","0.503","91.85","0.461",5
"665","Lineups","202711 "," 101127 "," 2207 "," 201572 "," 203486","Bogdanovic,Bojan - Jack,Jarrett - Johnson,Joe - Lopez,Brook - Plumlee,Mason","1610612751","BKN","14","4","10","0.286","70","102","125.8","-23.8","0.469","1.92","13.8","0.219","0.646","0.434","0.093","0.44","0.502","90.77","0.391",5
"666","Lineups","203507 "," 201162 "," 202688 "," 203114 "," 2585","Antetokounmpo,Giannis - Dudley,Jared - Knight,Brandon - Middleton,Khris - Pachulia,Zaza","1610612749","MIL","16","10","6","0.625","69","110.2","85.2","25","0.678","1.48","20.7","0.273","0.726","0.513","0.196","0.579","0.604","94.39","0.681",5
"667","Lineups","200826 "," 2199 "," 101145 "," 1717 "," 202718","Barea,Jose Juan - Chandler,Tyson - Ellis,Monta - Nowitzki,Dirk - Parsons,Chandler","1610612742","DAL","14","9","5","0.643","69","122.3","107.9","14.5","0.563","2.25","18","0.339","0.652","0.5","0.112","0.538","0.591","94.69","0.619",5
"668","Lineups","1713 "," 201144 "," 201188 "," 201584 "," 2216","Carter,Vince - Conley,Mike - Gasol,Marc - Lee,Courtney - Randolph,Zach","1610612763","MEM","18","17","1","0.944","69","103.1","79.9","23.2","0.667","3.17","19","0.229","0.731","0.493","0.082","0.467","0.502","93.65","0.728",5
"669","Lineups","203507 "," 201573 "," 201162 "," 203089 "," 201564","Antetokounmpo,Giannis - Bayless,Jerryd - Dudley,Jared - Henson,John - Mayo,O.J.","1610612749","MIL","18","12","6","0.667","68","103.7","95.2","8.6","0.8","1.6","21.4","0.322","0.667","0.5","0.195","0.509","0.544","91.8","0.574",5
"670","Lineups","203078 "," 2446 "," 101162 "," 2743 "," 202322","Beal,Bradley - Butler,Rasual - Gortat,Marcin - Humphries,Kris - Wall,John","1610612764","WAS","22","16","6","0.727","68","110.5","99.5","11","0.707","3.15","22","0.194","0.729","0.467","0.098","0.532","0.552","94.42","0.564",5
"671","Lineups","202711 "," 2207 "," 201572 "," 203141 "," 101114","Bogdanovic,Bojan - Johnson,Joe - Lopez,Brook - Teletovic,Mirza - Williams,Deron","1610612751","BKN","11","4","7","0.364","68","102.3","96","6.3","0.58","1.45","16.7","0.25","0.726","0.511","0.154","0.487","0.532","91.63","0.534",5
"672","Lineups","2406 "," 203484 "," 201943 "," 202328 "," 2746","Butler,Caron - Caldwell-Pope,Kentavious - Jennings,Brandon - Monroe,Greg - Smith,Josh","1610612765","DET","14","3","11","0.214","68","98.6","100.9","-2.3","0.569","2.23","15.7","0.216","0.727","0.457","0.093","0.449","0.483","98.25","0.493",5
"673","Lineups","203521 "," 2544 "," 2592 "," 202697 "," 202684","Dellavedova,Matthew - James,LeBron - Jones,James - Shumpert,Iman - Thompson,Tristan","1610612739","CLE","15","11","4","0.733","68","101.9","111.8","-9.8","0.643","1.5","16.1","0.169","0.744","0.412","0.138","0.495","0.543","89.28","0.426",5
"674","Lineups","2754 "," 201979 "," 201585 "," 202720 "," 2757","Allen,Tony - Calathes,Nick - Koufos,Kosta - Leuer,Jon - Udrih,Beno","1610612763","MEM","12","9","3","0.75","67","97.6","81.8","15.8","0.527","1.21","15.1","0.403","0.661","0.527","0.176","0.449","0.477","97.34","0.606",5
"675","Lineups","203078 "," 101162 "," 2743 "," 203490 "," 202322","Beal,Bradley - Gortat,Marcin - Humphries,Kris - Porter,Otto - Wall,John","1610612764","WAS","17","9","8","0.529","67","105","102.9","2.1","0.527","1.32","15.9","0.339","0.803","0.581","0.164","0.513","0.537","94.82","0.54",5
"676","Lineups","201166 "," 2399 "," 2200 "," 202703 "," 203503","Brooks,Aaron - Dunleavy,Mike - Gasol,Pau - Mirotic,Nikola - Snell,Tony","1610612741","CHI","15","9","6","0.6","67","110.6","90.4","20.2","0.6","2.06","18.8","0.157","0.757","0.512","0.119","0.544","0.588","92.92","0.658",5
"677","Lineups","203504 "," 202692 "," 203497 "," 202330 "," 202683","Burke,Trey - Burks,Alec - Gobert,Rudy - Hayward,Gordon - Kanter,Enes","1610612762","UTA","15","3","12","0.2","67","96.8","95","1.8","0.622","1.56","16.5","0.218","0.75","0.486","0.138","0.458","0.507","93.18","0.516",5
"678","Lineups","2446 "," 2403 "," 1889 "," 203490 "," 202338","Butler,Rasual - Hilario,Nene - Miller,Andre - Porter,Otto - Seraphin,Kevin","1610612764","WAS","13","7","6","0.538","67","106","99.2","6.8","0.492","1.72","17.9","0.302","0.797","0.573","0.142","0.542","0.539","89.39","0.581",5
"679","Lineups","201571 "," 2406 "," 201973 "," 201975 "," 202328","Augustin,D.J. - Butler,Caron - Jerebko,Jonas - Meeks,Jodie - Monroe,Greg","1610612765","DET","13","7","6","0.538","66","112.6","105.5","7.1","0.58","1.12","17.7","0.298","0.763","0.557","0.215","0.578","0.625","88.57","0.541",5
"680","Lineups","203145 "," 201143 "," 2594 "," 200794 "," 201952","Bazemore,Kent - Horford,Al - Korver,Kyle - Millsap,Paul - Teague,Jeff","1610612737","ATL","17","14","3","0.824","66","111.3","108.3","3","0.745","2.56","22.2","0.185","0.737","0.468","0.12","0.547","0.583","95.69","0.54",5
"681","Lineups","203078 "," 101162 "," 2403 "," 203490 "," 202322","Beal,Bradley - Gortat,Marcin - Hilario,Nene - Porter,Otto - Wall,John","1610612764","WAS","13","10","3","0.769","66","107.7","94.1","13.6","0.778","1.91","22.8","0.288","0.814","0.568","0.173","0.547","0.57","93.37","0.614",5
"682","Lineups","202681 "," 2544 "," 201567 "," 2034 "," 2760","Irving,Kyrie - James,LeBron - Love,Kevin - Miller,Mike - Varejao,Anderson","1610612739","CLE","12","8","4","0.667","66","111.5","109.2","2.3","0.72","2.4","21.9","0.167","0.771","0.469","0.125","0.55","0.592","88.99","0.499",5
"683","Lineups","201942 "," 101161 "," 200768 "," 202335 "," 203082","DeRozan,DeMar - Johnson,Amir - Lowry,Kyle - Patterson,Patrick - Ross,Terrence","1610612761","TOR","19","11","8","0.579","65","125.7","109.9","15.8","0.526","2","17","0.294","0.726","0.531","0.114","0.572","0.629","96","0.592",5
"684","Lineups","202681 "," 201567 "," 202389 "," 202697 "," 2747","Irving,Kyrie - Love,Kevin - Mozgov,Timofey - Shumpert,Iman - Smith,J.R.","1610612739","CLE","20","18","2","0.9","65","114.5","89.8","24.7","0.481","1.53","15.1","0.246","0.696","0.492","0.128","0.54","0.586","98.67","0.627",5
"685","Lineups","203544 "," 2594 "," 200794 "," 200757 "," 201952","Antic,Pero - Korver,Kyle - Millsap,Paul - Sefolosha,Thabo - Teague,Jeff","1610612737","ATL","15","12","3","0.8","64","122.5","86.6","35.8","0.532","1.57","17.4","0.4","0.897","0.667","0.153","0.58","0.617","98.02","0.733",5
"686","Lineups","2440 "," 201933 "," 201599 "," 101108 "," 203085","Barnes,Matt - Griffin,Blake - Jordan,DeAndre - Paul,Chris - Rivers,Austin","1610612746","LAC","14","10","4","0.714","64","123.7","105.9","17.8","0.6","2.17","21.4","0.354","0.691","0.552","0.143","0.613","0.623","96.78","0.591",5
"687","Lineups","201942 "," 200768 "," 202335 "," 203082 "," 202685","DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Valanciunas,Jonas","1610612761","TOR","19","10","9","0.526","64","103.2","126.1","-22.9","0.422","1.73","11.7","0.262","0.644","0.418","0.087","0.423","0.493","93.02","0.341",5
"688","Lineups","201583 "," 203076 "," 201936 "," 201950 "," 203085","Anderson,Ryan - Davis,Anthony - Evans,Tyreke - Holiday,Jrue - Rivers,Austin","1610612740","NOP","18","8","10","0.444","63","119.7","102.5","17.2","0.448","1.73","14.9","0.333","0.759","0.554","0.115","0.53","0.585","98.79","0.619",5
"689","Lineups","202339 "," 201609 "," 203458 "," 202694 "," 202693","Bledsoe,Eric - Dragic,Goran - Len,Alex - Morris,Marcus - Morris,Markieff","1610612756","PHX","17","9","8","0.529","63","108.2","100.2","8","0.518","1.61","16.6","0.276","0.87","0.563","0.139","0.522","0.549","101.63","0.542",5
"690","Lineups","202339 "," 201609 "," 202693 "," 202738 "," 200782","Bledsoe,Eric - Dragic,Goran - Morris,Markieff - Thomas,Isaiah - Tucker,PJ","1610612756","PHX","19","9","10","0.474","63","111.1","109.1","2","0.353","0.95","10.6","0.193","0.686","0.426","0.135","0.514","0.589","107.06","0.507",5
"691","Lineups","201167 "," 201163 "," 202702 "," 201581 "," 201951","Afflalo,Arron - Chandler,Wilson - Faried,Kenneth - Hickson,JJ - Lawson,Ty","1610612743","DEN","20","8","12","0.4","62","116.6","132.6","-16","0.473","1.44","15","0.294","0.778","0.521","0.136","0.579","0.596","98.86","0.406",5
"692","Lineups","202329 "," 2199 "," 101145 "," 202718 "," 200765","Aminu,Al-Farouq - Chandler,Tyson - Ellis,Monta - Parsons,Chandler - Rondo,Rajon","1610612742","DAL","15","7","8","0.467","62","89.2","76.4","12.8","0.675","1.13","16.3","0.196","0.687","0.463","0.188","0.449","0.496","99.23","0.673",5
"693","Lineups","977 "," 202334 "," 201941 "," 202325 "," 202391","Bryant,Kobe - Davis,Ed - Hill,Jordan - Johnson,Wesley - Lin,Jeremy","1610612747","LAL","18","5","13","0.278","62","104.6","123.9","-19.3","0.464","1.37","15.9","0.255","0.714","0.471","0.154","0.536","0.545","96.17","0.393",5
"694","Lineups","201954 "," 200752 "," 201171 "," 203463 "," 201574","Collison,Darren - Gay,Rudy - Landry,Carl - McLemore,Ben - Thompson,Jason","1610612758","SAC","18","10","8","0.556","62","96.3","89.5","6.8","0.415","1.21","11.3","0.204","0.81","0.518","0.114","0.426","0.494","95.41","0.546",5
"695","Lineups","2037 "," 201175 "," 201150 "," 203085 "," 2045","Crawford,Jamal - Davis,Glen - Hawes,Spencer - Rivers,Austin - Turkoglu,Hedo","1610612746","LAC","11","7","4","0.636","62","98.1","106","-7.9","0.568","1.79","16.1","0.172","0.833","0.508","0.116","0.471","0.507","91.91","0.442",5
"696","Lineups","202681 "," 2544 "," 201567 "," 202684 "," 203079","Irving,Kyrie - James,LeBron - Love,Kevin - Thompson,Tristan - Waiters,Dion","1610612739","CLE","21","13","8","0.619","62","115.4","91.7","23.7","0.491","2.17","16.2","0.264","0.625","0.45","0.1","0.523","0.568","93.67","0.672",5
